observed_at,hours_to_lock,formation,index_total,player,pos,slot,start_pct,start_source,status,assumed,value,score,picked,ppm,fix,opp,home,cur_pj,flat,fix_basis,elo_gap,ff_id,score_h3,pj
2026-09-18T0820Z,10.7,5-4-1,48.66,Iker Luque,delantero,DEL,20,read,ok,0,1313720,0.782,0,3.623,1.007,Celta Vigo,0,1,0.777,attack_defense,,17130,4.742,1.5
2026-09-18T0820Z,10.7,5-4-1,48.66,Adrian Riquelme,mediocampista,MED,,absent,ok,1,602324,0.983,0,4.118,1.139,Malaga,1,0,0.863,value,,17145,2.709,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Giorgi Guliashvili,delantero,DEL,20,read,ok,1,846399,0.676,0,4.390,1.007,Celta Vigo,0,0,0.672,attack_defense,,17148,4.262,0.4
2026-09-18T0820Z,10.7,5-4-1,48.66,Abiel Osorio,delantero,DEL,40,read,ok,1,726982,2.030,0,5.075,0.991,Espanyol,0,2,2.049,attack_defense,,17151,7.582,1.6
2026-09-18T0820Z,10.7,5-4-1,48.66,Sebastian Boselli,defensa,DEF,30,read,ok,0,1153237,1.077,0,3.783,1.139,Malaga,1,1,0.946,value,,17161,4.331,12.1
2026-09-18T0820Z,10.7,5-4-1,48.66,Dani Mesonero,mediocampista,MED,,absent,ok,1,702606,0.636,0,4.118,0.737,Atletico Madrid,0,0,0.863,attack_defense,,17166,2.363,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Alex Sanchez,mediocampista,MED,,absent,ok,0,602324,0.899,0,4.327,0.991,Espanyol,0,0,0.907,attack_defense,,17190,2.713,1.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Lucas Cepeda,delantero,DEL,30,read,ok,0,1209741,1.581,0,5.600,0.991,Espanyol,0,2,1.596,attack_defense,,17248,6.789,11.6
2026-09-18T0820Z,10.7,5-4-1,48.66,Alex Freeman,defensa,DEF,30,read,ok,0,1269043,1.383,0,4.498,1.098,Levante,1,2,1.260,attack_defense,,17275,5.523,10.5
2026-09-18T0820Z,10.7,5-4-1,48.66,Ville Koski,defensa,DEF,70,read,ok,0,13126187,4.120,0,5.444,0.923,Athletic Club,0,6,4.463,attack_defense,,17284,12.517,10.9
2026-09-18T0820Z,10.7,5-4-1,48.66,Aaron Ndive Mayol,mediocampista,MED,70,read,ok,1,681689,2.052,0,3.661,1.019,Real Sociedad,1,1,2.013,attack_defense,,17376,5.663,1.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Lamini Fati,defensa,DEF,,absent,ok,1,677955,0.626,0,4.143,0.721,Atletico Madrid,0,0,0.868,attack_defense,,17406,2.363,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Adama Timera,defensa,DEF,,absent,ok,1,491190,0.939,0,4.143,1.082,Elche,1,0,0.868,attack_defense,,17445,2.676,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Javi Morcillo,mediocampista,MED,50,read,ok,0,724472,1.378,0,3.027,0.991,Espanyol,0,2,1.391,attack_defense,,17495,4.558,7.4
2026-09-18T0820Z,10.7,5-4-1,48.66,Iago Aspas,delantero,DEL,0,read,injured,0,5984809,0.000,0,4.786,1.112,Racing Santander,1,2,0.000,value,,175,5.042,34.5
2026-09-18T0820Z,10.7,5-4-1,48.66,Miguel Cubo,delantero,DEL,,absent,ok,0,479306,0.498,0,3.483,0.682,Real Madrid,1,0,0.730,attack_defense,,17529,1.958,2.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Hamza Abdelkarim,delantero,DEL,10,read,ok,1,2827312,0.293,0,4.572,1.048,Sevilla,0,0,0.279,attack_defense,,17663,3.543,0.1
2026-09-18T0820Z,10.7,5-4-1,48.66,Nathan-Dylan Saliba,mediocampista,MED,70,read,ok,1,6680877,3.380,0,4.563,1.268,Levante,1,1,2.666,attack_defense,,17695,8.196,1.4
2026-09-18T0820Z,10.7,5-4-1,48.66,Denis Suarez,mediocampista,MED,50,read,ok,0,2729252,1.809,0,4.528,0.785,Athletic Club,0,3,2.303,attack_defense,,1778,7.011,33.1
2026-09-18T0820Z,10.7,5-4-1,48.66,Enzo Bardelli,mediocampista,MED,70,read,ok,1,8383269,3.900,0,5.429,1.036,Villarreal,0,3,3.763,attack_defense,,18006,10.858,3.4
2026-09-18T0820Z,10.7,5-4-1,48.66,Arouna Sangante,defensa,DEF,30,read,doubt,1,7768574,0.465,0,4.263,0.550,Barcelona,1,2,0.845,attack_defense,,18014,5.634,2.4
2026-09-18T0820Z,10.7,5-4-1,48.66,Justin de Haas,defensa,DEF,70,read,ok,1,4097149,3.056,0,4.377,1.097,Real Sociedad,1,1,2.785,attack_defense,,18018,8.085,1.4
2026-09-18T0820Z,10.7,5-4-1,48.66,Alvaro Padilla,delantero,DEL,,absent,ok,1,633944,0.692,0,4.294,0.991,Espanyol,0,0,0.698,attack_defense,,18021,4.620,0.1
2026-09-18T0820Z,10.7,5-4-1,48.66,Manuel Angel Castillo,mediocampista,MED,,absent,ok,1,900000,0.700,0,4.118,0.811,Barcelona,1,0,0.863,attack_defense,,18026,2.427,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Igor Galdin,portero,POR,,absent,ok,1,491275,0.930,0,6.227,0.713,Villarreal,0,0,1.305,attack_defense,,18027,3.541,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Marc Santos,defensa,DEF,20,read,ok,1,551440,0.416,0,3.993,0.713,Villarreal,0,0,0.584,attack_defense,,18028,3.623,0.3
2026-09-18T0820Z,10.7,5-4-1,48.66,Alberto Calatrava,mediocampista,MED,,absent,ok,1,581561,0.895,0,4.118,1.036,Villarreal,0,0,0.863,attack_defense,,18029,2.621,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Bright Ede,defensa,DEF,40,read,ok,1,3907629,1.324,0,3.553,0.968,Real Betis,1,2,1.368,attack_defense,,18030,4.932,2.2
2026-09-18T0820Z,10.7,5-4-1,48.66,Ryunosuke Sato,delantero,DEL,50,read,ok,1,6914883,1.918,0,3.620,1.019,Real Sociedad,1,3,1.882,attack_defense,,18031,6.158,3.3
2026-09-18T0820Z,10.7,5-4-1,48.66,Cheikh Thiam,mediocampista,MED,,absent,ok,1,582846,1.095,0,4.118,1.268,Levante,1,0,0.863,attack_defense,,18039,2.821,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Nizar El Jmili,delantero,DEL,,absent,ok,1,754556,1.157,0,4.354,1.268,Levante,1,0,0.913,attack_defense,,18041,2.983,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Marco Roman,mediocampista,MED,,absent,ok,1,521314,0.879,0,4.118,1.019,Osasuna,0,0,0.863,attack_defense,,18048,2.606,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Asier Bonel,delantero,DEL,,absent,ok,1,656310,0.899,0,4.354,0.985,Rayo Vallecano,1,0,0.913,attack_defense,,18053,2.724,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Kike Ribes,defensa,DEF,,absent,ok,1,600000,0.868,0,4.143,1.000,,,0,0.868,none,,18201,2.605,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Jorge Dominguez,defensa,DEF,,absent,ok,1,2052087,0.395,0,3.899,0.652,Real Madrid,1,0,0.606,attack_defense,,18213,3.415,0.5
2026-09-18T0820Z,10.7,5-4-1,48.66,Jorge Castillo,mediocampista,MED,,absent,ok,1,1000000,0.588,0,4.118,0.682,Real Madrid,1,0,0.863,attack_defense,,18214,2.315,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Andres Vallecillo,mediocampista,MED,,absent,ok,1,490633,0.869,0,4.118,1.007,Celta Vigo,0,0,0.863,attack_defense,,18218,2.595,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Jorge Castellanos,mediocampista,MED,,absent,ok,1,491190,0.869,0,4.118,1.007,Celta Vigo,0,0,0.863,attack_defense,,18221,2.595,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Hugo Perez,mediocampista,MED,,absent,ok,1,720390,0.869,0,4.118,1.007,Celta Vigo,0,0,0.863,attack_defense,,18222,2.595,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Miguel Angel Santaella,defensa,DEF,,absent,ok,1,401498,1.229,0,4.143,1.415,Getafe,0,0,0.868,attack_defense,,18224,2.966,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Juani,delantero,DEL,,absent,ok,1,1049297,0.755,0,4.354,0.827,Getafe,0,0,0.913,attack_defense,,18225,2.580,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Rodrigo Gamon,defensa,DEF,,absent,ok,1,800000,0.953,0,4.143,1.097,Real Sociedad,1,0,0.868,attack_defense,,18228,2.690,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Brian Fariñas,mediocampista,MED,0,read,ok,1,614683,0.000,0,4.118,1.048,Sevilla,0,0,0.000,attack_defense,,18240,0.000,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Manel Usedo,mediocampista,MED,,absent,ok,1,521314,0.895,0,4.118,1.036,Villarreal,0,0,0.863,attack_defense,,18241,2.621,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Ibrahima Danfakha,delantero,DEL,,absent,ok,1,491190,1.039,0,4.354,1.139,Malaga,1,0,0.913,value,,18250,2.864,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Jan Oblak,portero,POR,95,read,ok,0,45643364,4.357,0,6.877,0.652,Real Madrid,1,6,6.680,attack_defense,,1826,15.085,36.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Jordi Pesquer,defensa,DEF,,absent,ok,1,600000,0.943,0,4.143,1.086,Sevilla,0,0,0.868,attack_defense,,18268,2.680,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Gnangoro Bouare,mediocampista,MED,50,read,ok,1,864154,1.787,0,3.471,1.019,Osasuna,0,2,1.755,attack_defense,,18273,5.830,2.1
2026-09-18T0820Z,10.7,5-4-1,48.66,Jaume Dura,mediocampista,MED,,absent,ok,1,754556,0.880,0,4.118,1.019,Real Sociedad,1,0,0.863,attack_defense,,18279,2.606,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Yassir Zabiri,delantero,DEL,80,read,ok,1,14176293,4.763,0,6.714,1.007,Celta Vigo,0,3,4.732,attack_defense,,18282,12.808,3.5
2026-09-18T0820Z,10.7,5-4-1,48.66,Kayne van Oevelen,portero,POR,5,read,ok,1,1053793,0.342,0,6.227,1.097,Real Sociedad,1,0,0.311,attack_defense,,18283,0.964,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Yanis Musuayi,delantero,DEL,20,read,ok,1,1131274,0.809,0,4.414,1.036,Villarreal,0,0,0.780,attack_defense,,18294,5.034,0.3
2026-09-18T0820Z,10.7,5-4-1,48.66,Robbie Ure,delantero,DEL,50,read,ok,1,10930053,1.768,0,4.123,0.811,Barcelona,1,3,2.179,attack_defense,,18314,6.669,3.4
2026-09-18T0820Z,10.7,5-4-1,48.66,Rockson Yeboah,defensa,DEF,50,read,ok,1,846497,2.365,0,3.301,1.355,Rayo Vallecano,1,2,1.745,attack_defense,,18316,6.362,2.3
2026-09-18T0820Z,10.7,5-4-1,48.66,Joseph Otu,mediocampista,MED,,absent,ok,1,640121,0.714,0,4.118,0.827,Getafe,0,0,0.863,attack_defense,,18378,2.440,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Ifeanyi Ndukwe,defensa,DEF,50,read,ok,1,1404349,1.072,0,4.274,0.713,Villarreal,0,0,1.504,attack_defense,,18406,4.735,0.2
2026-09-18T0820Z,10.7,5-4-1,48.66,Curro Burgos,defensa,DEF,,absent,ok,1,600000,0.989,0,4.143,1.139,Malaga,1,0,0.868,value,,18411,2.726,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Oscar Lopez,mediocampista,MED,,absent,ok,1,754556,0.605,0,4.118,1.139,Malaga,1,0,0.531,value,,18412,3.722,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Alvaro de Pablo,portero,POR,,absent,ok,1,700000,1.198,0,6.227,0.918,Deportivo La Coruna,0,0,1.305,value,,18418,3.809,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Lucas Stassin,delantero,DEL,0,read,injured,1,17955663,0.000,0,4.291,0.811,Barcelona,1,2,0.000,attack_defense,,18437,5.520,2.2
2026-09-18T0820Z,10.7,5-4-1,48.66,Kevin Lomonaco,defensa,DEF,20,read,ok,1,5414380,0.923,0,4.143,1.114,Espanyol,0,0,0.829,attack_defense,,18438,2.580,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Josan Ferrandez,mediocampista,MED,10,read,ok,0,601457,0.388,0,4.931,0.991,Espanyol,0,0,0.391,attack_defense,,1859,4.073,19.3
2026-09-18T0820Z,10.7,5-4-1,48.66,Unai Lopez,mediocampista,MED,70,read,ok,0,15527215,4.302,0,5.493,1.019,Osasuna,0,5,4.224,attack_defense,,1881,12.217,33.2
2026-09-18T0820Z,10.7,5-4-1,48.66,Joao Cancelo,defensa,DEF,30,read,ok,0,29271756,1.984,0,6.870,1.086,Sevilla,0,1,1.827,attack_defense,,1882,8.111,17.3
2026-09-18T0820Z,10.7,5-4-1,48.66,Jonny Castro,defensa,DEF,70,read,ok,0,14215848,2.800,0,4.145,0.923,Athletic Club,0,5,3.033,attack_defense,,189,8.463,38.6
2026-09-18T0820Z,10.7,5-4-1,48.66,David Soria,portero,POR,95,read,ok,0,35826415,7.328,0,7.151,1.139,Malaga,1,5,6.436,value,,1919,17.463,43.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Pere Milla,delantero,DEL,30,read,ok,0,4156232,1.253,0,4.740,1.281,Elche,1,0,0.978,attack_defense,,1927,4.915,33.5
2026-09-18T0820Z,10.7,5-4-1,48.66,Lucas Torro,mediocampista,MED,30,read,ok,0,1447018,1.080,0,3.243,0.985,Rayo Vallecano,1,2,1.097,attack_defense,,1928,4.441,36.3
2026-09-18T0820Z,10.7,5-4-1,48.66,Marcos Llorente,defensa,DEF,70,read,ok,0,41350100,2.934,0,6.455,0.652,Real Madrid,1,4,4.498,attack_defense,,1931,11.303,33.2
2026-09-18T0820Z,10.7,5-4-1,48.66,Iñaki Williams,delantero,DEL,70,read,ok,0,35882789,3.901,0,5.867,1.011,Alaves,1,4,3.860,attack_defense,,1934,11.051,33.6
2026-09-18T0820Z,10.7,5-4-1,48.66,Borja Iglesias,delantero,DEL,20,read,ok,0,12808041,1.012,0,4.933,1.112,Racing Santander,1,0,0.910,value,,1945,6.107,35.2
2026-09-18T0820Z,10.7,5-4-1,48.66,Alex Remiro,portero,POR,70,read,ok,0,38004097,4.923,0,5.560,1.169,Valencia,0,5,4.210,attack_defense,,1975,12.802,42.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Borja Mayoral,delantero,DEL,10,read,doubt,0,1358772,0.180,0,4.745,1.139,Malaga,1,0,0.158,value,,1989,3.820,16.1
2026-09-18T0820Z,10.7,5-4-1,48.66,Hector Bellerin,defensa,DEF,70,read,ok,0,17158104,2.945,0,4.575,0.918,Deportivo La Coruna,0,4,3.210,value,,2153,8.921,31.2
2026-09-18T0820Z,10.7,5-4-1,48.66,Gonçalo Guedes,delantero,DEL,70,read,ok,0,17302955,3.396,0,5.930,0.983,Valencia,0,2,3.457,attack_defense,,2242,9.689,34.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Dani Olmo,mediocampista,MED,30,read,ok,0,47510989,2.955,0,7.652,1.048,Sevilla,0,3,2.818,attack_defense,,2288,11.346,35.8
2026-09-18T0820Z,10.7,5-4-1,48.66,Emil Audero,portero,POR,80,read,ok,1,5266516,4.778,0,5.782,1.082,Osasuna,0,2,4.415,attack_defense,,2413,12.053,2.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Andreas Christensen,defensa,DEF,30,read,ok,0,8694266,1.686,0,3.493,1.086,Sevilla,0,4,1.552,attack_defense,,2417,6.048,16.8
2026-09-18T0820Z,10.7,5-4-1,48.66,Wojciech Szczesny,portero,POR,50,read,ok,0,1215454,1.906,0,5.460,1.086,Sevilla,0,0,1.755,attack_defense,,2534,6.134,8.5
2026-09-18T0820Z,10.7,5-4-1,48.66,Antonio Rudiger,defensa,DEF,50,read,ok,0,19857110,1.726,0,5.581,0.721,Atletico Madrid,0,2,2.392,attack_defense,,2536,7.243,20.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Pablo Maffeo,defensa,DEF,50,read,ok,0,6129049,2.282,0,4.062,1.097,Real Sociedad,1,3,2.080,attack_defense,,2663,7.016,33.7
2026-09-18T0820Z,10.7,5-4-1,48.66,Mikel Oyarzabal,delantero,DEL,70,read,ok,0,53021071,3.783,0,5.273,0.983,Valencia,0,5,3.850,attack_defense,,2675,10.971,38.6
2026-09-18T0820Z,10.7,5-4-1,48.66,Ezequiel Ponce,delantero,DEL,20,read,ok,1,889847,0.894,0,4.289,0.991,Espanyol,0,1,0.902,attack_defense,,2727,4.732,1.3
2026-09-18T0820Z,10.7,5-4-1,48.66,Rodri Hernandez,mediocampista,MED,70,read,ok,1,67516857,3.587,0,5.198,1.048,Sevilla,0,3,3.421,attack_defense,,2733,9.885,3.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Kike Garcia,delantero,DEL,0,read,injured,0,1283483,0.000,0,3.863,1.281,Elche,1,0,0.000,attack_defense,,2751,0.000,37.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Carles Aleña,mediocampista,MED,50,read,ok,0,2931460,1.477,0,5.032,0.785,Athletic Club,0,1,1.881,attack_defense,,2759,5.901,35.2
2026-09-18T0820Z,10.7,5-4-1,48.66,Alex Grimaldo,defensa,DEF,60,read,ok,1,34132507,2.529,0,5.578,0.652,Real Madrid,1,5,3.878,attack_defense,,2771,10.381,4.9
2026-09-18T0820Z,10.7,5-4-1,48.66,Carlos Soler,mediocampista,MED,80,read,ok,0,30519167,4.363,0,5.883,0.983,Valencia,0,4,4.440,attack_defense,,2799,11.999,37.2
2026-09-18T0820Z,10.7,5-4-1,48.66,Igor Zubeldia,defensa,DEF,50,read,doubt,0,11057597,1.274,0,3.381,1.169,Valencia,0,4,1.090,attack_defense,,2802,6.111,29.4
2026-09-18T0820Z,10.7,5-4-1,48.66,Alvaro Odriozola,defensa,DEF,0,read,injured,0,468020,0.000,0,4.242,1.169,Valencia,0,0,0.000,attack_defense,,2807,0.000,5.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Peter Gulacsi,portero,POR,70,read,ok,1,3214535,3.554,0,6.869,1.098,Levante,1,1,3.238,attack_defense,,3106,9.363,1.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Einar Galilea,defensa,DEF,80,read,ok,1,5743061,4.841,0,4.524,1.415,Getafe,0,4,3.422,attack_defense,,3174,10.728,4.2
2026-09-18T0820Z,10.7,5-4-1,48.66,Kiko Femenia,defensa,DEF,0,read,injured,0,1928442,0.000,0,4.246,1.139,Malaga,1,2,0.000,value,,3178,4.982,29.5
2026-09-18T0820Z,10.7,5-4-1,48.66,Alex Berenguer,delantero,DEL,50,read,ok,0,11427883,2.722,0,5.519,1.011,Alaves,1,3,2.694,attack_defense,,3204,8.836,33.8
2026-09-18T0820Z,10.7,5-4-1,48.66,Kike Barja,delantero,DEL,70,read,ok,0,1544956,2.109,0,3.933,0.985,Rayo Vallecano,1,2,2.141,attack_defense,,3206,6.010,29.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Marc Roca,mediocampista,MED,80,read,ok,0,14342418,3.643,0,5.486,0.918,Deportivo La Coruna,0,4,3.971,value,,3215,10.425,32.7
2026-09-18T0820Z,10.7,5-4-1,48.66,Marc Bartra,defensa,DEF,90,read,ok,0,38849206,4.391,0,6.217,0.918,Deportivo La Coruna,0,4,4.786,value,,322,11.938,28.6
2026-09-18T0820Z,10.7,5-4-1,48.66,Mariano Diaz,delantero,DEL,50,read,ok,0,19517425,2.252,0,5.827,0.785,Athletic Club,0,3,2.867,attack_defense,,3226,8.753,12.9
2026-09-18T0820Z,10.7,5-4-1,48.66,Diego Rico,defensa,DEF,40,read,ok,0,2193323,0.980,0,2.736,1.355,Rayo Vallecano,1,0,0.723,attack_defense,,3235,3.098,28.5
2026-09-18T0820Z,10.7,5-4-1,48.66,Aaron Martin,defensa,DEF,10,read,ok,1,2458692,0.563,0,3.567,0.959,Celta Vigo,0,1,0.587,attack_defense,,3246,4.410,1.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Ivan Villar,portero,POR,0,read,ok,1,568624,0.000,0,6.227,1.112,Racing Santander,1,0,0.000,value,,3255,0.000,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Isco Alarcon,mediocampista,MED,50,read,ok,0,37606039,2.287,0,5.269,0.918,Deportivo La Coruna,0,3,2.493,value,,336,7.965,10.6
2026-09-18T0820Z,10.7,5-4-1,48.66,Juanmi Jimenez,delantero,DEL,0,read,injured,0,463633,0.000,0,3.302,1.139,Malaga,1,0,0.000,value,,340,0.000,8.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Pierre-Emerick Aubameyang,delantero,DEL,80,read,ok,1,100846420,5.035,0,5.910,0.967,Real Betis,1,6,5.206,attack_defense,,3414,14.199,5.9
2026-09-18T0820Z,10.7,5-4-1,48.66,Thomas Lemar,mediocampista,MED,50,read,ok,0,3958563,2.368,0,5.246,0.991,Espanyol,0,1,2.390,attack_defense,,3427,8.025,28.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Kylian Mbappe,delantero,DEL,95,read,ok,0,145387113,7.803,0,10.900,0.737,Atletico Madrid,0,6,10.589,attack_defense,,3429,24.808,37.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Bernardo Silva,mediocampista,MED,40,read,ok,1,39635968,1.426,0,4.346,0.737,Atletico Madrid,0,3,1.935,attack_defense,,3431,6.363,3.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Dominik Livakovic,portero,POR,50,read,ok,1,2379176,3.382,0,6.227,1.086,Sevilla,0,0,3.114,attack_defense,,3589,9.609,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Angeliño,defensa,DEF,0,read,suspended,1,7750864,0.000,0,2.337,0.968,Real Betis,1,1,0.000,attack_defense,,3605,1.858,0.6
2026-09-18T0820Z,10.7,5-4-1,48.66,Mouctar Diakhaby,defensa,DEF,0,read,injured,0,3045633,0.000,0,3.809,1.097,Real Sociedad,1,3,0.000,attack_defense,,3607,5.140,11.2
2026-09-18T0820Z,10.7,5-4-1,48.66,Alvaro Fernandez,portero,POR,5,read,ok,1,1928557,0.211,0,4.359,0.968,Real Betis,1,0,0.218,attack_defense,,3612,0.647,0.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Pedro Diaz,mediocampista,MED,50,read,ok,0,1163852,1.873,0,3.549,1.019,Osasuna,0,3,1.839,attack_defense,,3623,6.018,37.3
2026-09-18T0820Z,10.7,5-4-1,48.66,Asier Villalibre,delantero,DEL,10,read,ok,1,3730914,0.968,0,4.177,1.007,Celta Vigo,0,2,0.961,attack_defense,,3671,5.349,2.4
2026-09-18T0820Z,10.7,5-4-1,48.66,Alvaro Valles,portero,POR,70,read,ok,0,52155542,6.369,0,9.168,0.918,Deportivo La Coruna,0,5,6.941,value,,3686,19.361,33.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Unai Simon,portero,POR,95,read,ok,0,49157864,7.474,0,6.490,1.280,Alaves,1,5,5.841,attack_defense,,3693,16.671,42.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Giovani Lo Celso,mediocampista,MED,20,read,ok,0,14005158,0.847,0,4.950,0.918,Deportivo La Coruna,0,0,0.923,value,,3717,6.345,24.1
2026-09-18T0820Z,10.7,5-4-1,48.66,Gabriel Jesus,delantero,DEL,20,read,ok,1,25865751,1.022,0,5.485,1.048,Sevilla,0,0,0.975,attack_defense,,3724,6.284,0.4
2026-09-18T0820Z,10.7,5-4-1,48.66,Daniel Raba,delantero,DEL,30,read,ok,0,743916,0.648,0,3.561,1.019,Real Sociedad,1,0,0.636,attack_defense,,3732,3.201,13.1
2026-09-18T0820Z,10.7,5-4-1,48.66,Jon Guridi,mediocampista,MED,40,read,ok,0,6675564,1.592,0,3.950,0.811,Barcelona,1,4,1.962,attack_defense,,3736,6.487,31.8
2026-09-18T0820Z,10.7,5-4-1,48.66,Edu Exposito,mediocampista,MED,80,read,ok,0,32212328,6.406,0,6.060,1.281,Elche,1,5,5.002,attack_defense,,3738,15.128,41.2
2026-09-18T0820Z,10.7,5-4-1,48.66,Enes Unal,delantero,DEL,80,read,ok,1,17048783,3.465,0,3.909,1.139,Malaga,1,4,3.043,value,,3751,8.725,4.5
2026-09-18T0820Z,10.7,5-4-1,48.66,Federico Valverde,mediocampista,MED,95,read,ok,0,64862479,4.340,0,6.419,0.737,Atletico Madrid,0,5,5.889,attack_defense,,3758,13.660,38.2
2026-09-18T0820Z,10.7,5-4-1,48.66,Marko Dmitrovic,portero,POR,95,read,ok,0,41201855,7.154,0,6.809,1.082,Elche,1,6,6.614,attack_defense,,3759,17.776,43.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Unai Nuñez,defensa,DEF,70,read,ok,0,10060197,3.081,0,4.179,1.082,Elche,1,4,2.849,attack_defense,,3785,8.373,16.9
2026-09-18T0820Z,10.7,5-4-1,48.66,Andoni Gorosabel,defensa,DEF,0,read,doubt,0,1052060,0.000,0,2.911,1.082,Elche,1,0,0.000,attack_defense,,3799,0.000,24.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Ander Guevara,mediocampista,MED,30,read,ok,0,606719,0.455,0,3.285,0.785,Athletic Club,0,0,0.579,attack_defense,,3802,2.795,25.1
2026-09-18T0820Z,10.7,5-4-1,48.66,Javi Puado,mediocampista,MED,0,read,injured,0,2440684,0.000,0,4.164,1.281,Elche,1,0,0.000,attack_defense,,3807,0.000,10.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Manu Hernando,defensa,DEF,20,read,ok,1,2351565,1.363,0,3.318,0.959,Celta Vigo,0,4,1.422,attack_defense,,3836,5.781,4.4
2026-09-18T0820Z,10.7,5-4-1,48.66,Pol Lozano,mediocampista,MED,30,read,ok,0,1029838,0.909,0,3.467,1.281,Elche,1,0,0.710,attack_defense,,3879,3.577,33.5
2026-09-18T0820Z,10.7,5-4-1,48.66,Ximo Navarro,defensa,DEF,80,read,ok,1,4752347,2.193,0,2.804,0.968,Real Betis,1,5,2.265,attack_defense,,392,6.131,4.9
2026-09-18T0820Z,10.7,5-4-1,48.66,Pedro Bigas,defensa,DEF,40,read,ok,0,2162325,1.600,0,4.033,1.114,Espanyol,0,2,1.437,attack_defense,,404,5.465,29.8
2026-09-18T0820Z,10.7,5-4-1,48.66,Marcao,defensa,DEF,0,read,ok,0,478115,0.000,0,3.769,0.550,Barcelona,1,0,0.000,attack_defense,,4208,0.000,13.0
2026-09-18T0820Z,10.7,5-4-1,48.66,Raphinha,delantero,DEL,70,read,ok,0,141435461,8.308,0,10.208,1.048,Sevilla,0,5,7.924,attack_defense,,4288,23.163,27.3
2026-09-18T0820Z,10.7,5-4-1,48.66,Iñigo Ruiz de Galarreta,mediocampista,MED,70,read,ok,0,16540590,3.143,0,5.606,1.011,Alaves,1,2,3.110,attack_defense,,44,8.818,36.2
2026-09-18T0820Z,10.7,5-4-1,48.66,Ademola Lookman,delantero,DEL,50,read,ok,0,47341186,2.135,0,4.971,0.682,Real Madrid,1,5,3.133,attack_defense,,4434,9.053,16.8
2026-09-18T0820Z,10.7,5-4-1,48.66,Trent Alexander-Arnold,defensa,DEF,30,read,ok,0,21514616,1.405,0,5.709,0.721,Atletico Madrid,0,2,1.948,attack_defense,,4480,7.357,23.4
